id;successful_forward_passes_percent;fouls_avg;successful_vertical_passes_percent;dribbles_avg;back_pass_to_gk_avg;forward_passes_avg;deep_completed_cross_avg;successful_attacking_actions_avg;accelerations_avg;third_position;minutes_on_field;prevented_goals;through_passes_avg;height;goals;market_value;foul_suffered_avg;accurate_passes_to_final_third_percent;defensive_duels_won;primary_position_percent;shots_avg;full_name;aerial_duels_won;last_club_name;back_passes_avg;shots;progressive_run_avg;successful_through_passes_percent;received_long_pass_avg;successful_dribbles_percent;crosses_avg;current_team_logo;duels_avg;successful_cross_from_left_percent;goalkeeper_exits_avg;domestic_competition_name;accurate_short_medium_pass_percent;key_passes_avg;pre_assist_avg;passport_country_codes;xg_shot;non_penalty_goal;foot;total_matches;defensive_duels_avg;short_medium_pass_avg;long_passes_avg;tackle_avg;passes_avg;cross_from_right_avg;conceded_goals;direct_free_kicks_taken_avg;deep_completed_pass_avg;passes_to_final_third_avg;shots_against;direct_free_kicks_on_target_percent;offensive_duels_won;smart_passes_avg;penalties_conversion_percent;free_kicks_taken_avg;aerial_duels_avg;cross_to_goalie_box_avg;birth_date;yellow_cards_avg;pre_pre_assist_avg;accurate_passes_percent;birth_country_code;xg_shot_avg;xg_assist;duels_won;conceded_goals_avg;image;successful_long_passes_percent;assists_avg;accurate_crosses_percent;on_loan;current_team_name;yellow_cards;weight;possession_adjusted_interceptions;offensive_duels_avg;positions;pass_to_penalty_area_avg;cross_from_left_avg;accurate_smart_passes_percent;penalties_taken;red_cards_avg;head_goals;progressive_pass_avg;received_pass_avg;name;average_pass_length;secondary_position_percent;successful_progressive_pass_percent;xg_save_avg;current_team_color;successful_back_passes_percent;successful_defensive_actions_avg;possession_adjusted_tackle;corners_taken_avg;shot_assists_avg;clean_sheets;red_cards;shot_block_avg;head_goals_avg;xg_save;interceptions_avg;assists;primary_position;goal_conversion_percent;average_long_pass_length;successful_cross_from_right_percent;save_percent;goals_avg;passport_country_names;gk_aerial_duels_avg;prevented_goals_avg;contract_expires;accurate_pass_to_penalty_area_percent;vertical_passes_avg;birth_day;non_penalty_goal_avg;shots_on_target_percent;xg_assist_avg;touch_in_box_avg;secondary_position;shots_against_avg;age;third_position_percent;birth_country_name;League;Group;primary_position_ESP;position_gen_ESP1;secondary_position_ESP;position_gen_ESP2;third_position_ESP;position_gen_ESP3
-610720;65.92;0.91;91.84;0.8;2.17;17.85;0.07;0.76;0.11;LCB3;2486;0.0;0.69;0;1;0;0.94;54.84;69.23;76;0.29;Samuel Almagro Évora;50.77;cádiz b;3.22;8;1.16;26.32;0.47;59.09;0.36;https://cdn5.wyscout.com/photos/team/public/1930_120x120.png;13.65;44.44;0.0;Segunda División;86.73;0.07;0.04;['ESP'];0.41;1;left;28;5.18;28.64;7.53;0.14;36.53;0.04;0;0.0;0.29;6.73;0;0.0;55.29;0.11;0.0;0.0;2.35;0.0;2006-04-20;0.29;0.0;78.0;ESP;0.01;1.0;59.42;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;46.63;0.0;40.0;False;Cádiz;8;0;6.49;3.08;['LCB', 'LB', 'LCB3'];0.87;0.33;66.67;0;0.0;1;9.27;21.87;S. Almagro Évora;24.06;12;65.23;0.0;1844a2;92.13;8.36;0.2;0.0;0.18;0;0;0.91;0.04;0.0;4.63;0;LCB;12.5;39.6;0.0;0.0;0.04;['Spain'];0.0;0.0;2027-06-30;33.33;12.42;2006-04-20;0.04;25.0;0.04;0.36;LB;0.0;19.0;11;Spain;Segunda RFEF;4.0;Defensa Central Izquierdo;Central;Lateral Izquierdo;Lateral;Desconocido;Desconocido
-538934;62.69;1.17;71.17;2.59;0.1;6.8;0.46;2.59;0.15;RW;1773;0.0;0.05;0;5;0;0.86;56.36;61.86;28;1.52;Marc Marruecos Sáez;47.17;san fernando;7.36;30;1.88;100.0;1.78;52.94;1.83;https://cdn5.wyscout.com/photos/team/public/g9706_120x120.png;18.07;40.0;0.0;Segunda Division RFEF;81.39;0.1;0.1;['ESP'];3.02;5;;29;5.99;22.64;2.79;0.05;27.26;1.02;0;0.0;0.81;2.79;0;0.0;41.43;0.0;0.0;0.0;2.69;0.36;2002-02-14;0.05;0.0;73.56;ESP;0.15;0.82;48.03;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;41.82;0.0;25.0;False;San Fernando;1;0;3.79;7.11;['LW', 'RAMF', 'RW'];2.23;0.76;0.0;0;0.0;0;3.1;18.58;Marc Marruecos;18.27;21;72.13;0.0;000000;92.41;6.45;0.07;0.15;0.66;0;0;0.05;0.0;0.0;2.69;0;LW;16.667;25.69;15.0;0.0;0.25;['Spain'];0.0;0.0;2025-06-30;47.73;8.27;2002-02-14;0.25;50.0;0.04;2.49;RAMF;0.0;23.0;19;Spain;Segunda RFEF;4.0;Extremo Izquierdo;Extremo;Mediocampista Ofensivo Derecho;Mediapunta;Extremo Derecho;Extremo
-504834;63.75;1.21;82.48;1.76;0.73;11.3;0.44;1.72;0.73;0;2460;0.0;0.29;0;0;0;0.84;67.27;62.5;80;0.29;Raúl Pereira Vargas;29.79;cádiz b;4.72;8;1.61;37.5;0.51;68.75;2.01;https://cdn5.wyscout.com/photos/team/public/g9695_120x120.png;17.09;20.0;0.0;Segunda Division RFEF;85.74;0.26;0.0;['ESP'];0.39;0;left;30;8.2;23.6;3.7;0.04;29.23;0.0;0;0.0;0.33;4.02;0;0.0;49.55;0.07;0.0;0.22;1.72;0.37;2005-01-01;0.18;0.0;74.84;ESP;0.01;1.68;53.32;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;34.65;0.07;20.0;False;Cádiz B;5;0;5.7;4.06;['LB'];1.76;2.01;100.0;0;0.0;0;6.11;18.0;Raúl Pereira;20.57;0;59.28;0.0;1844a2;92.25;9.18;0.05;0.26;0.7;0;0;0.22;0.0;0.0;4.02;2;LB;0.0;32.03;0.0;0.0;0.0;['Spain'];0.0;0.0;2026-06-30;35.42;8.56;2005-01-01;0.0;12.5;0.06;0.66;0;0.0;20.0;0;Spain;Segunda RFEF;4.0;Lateral Izquierdo;Lateral;Desconocido;Desconocido;Desconocido;Desconocido
-408507;69.07;1.09;90.14;0.73;0.91;17.64;0.0;0.73;0.0;0;495;0.0;0.73;190;0;0;0.91;63.89;70.27;100;0.18;Sergi Barjuan Navarro;57.14;san fernando;1.27;1;0.73;75.0;0.36;100.0;0.18;https://cdn5.wyscout.com/photos/team/public/g9706_120x120.png;16.55;0.0;0.0;Segunda Division RFEF;88.03;0.18;0.0;['ESP'];0.11;0;right;5;6.73;25.82;9.82;0.18;35.82;0.0;0;0.0;0.55;6.55;0;0.0;64.29;0.0;0.0;0.0;3.82;0.18;2003-03-28;0.36;0.0;79.19;ESP;0.02;0.18;64.84;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;57.41;0.0;0.0;False;San Fernando;2;0;6.05;2.55;['RCB'];1.27;0.18;0.0;0;0.0;0;9.45;18.36;S. Barjuan;25.98;0;71.15;0.0;000000;85.71;9.27;0.25;0.0;0.36;0;0;0.91;0.0;0.0;4.36;0;RCB;0.0;46.15;0.0;0.0;0.0;['Spain'];0.0;0.0;0;28.57;12.91;2003-03-28;0.0;0.0;0.03;0.18;0;0.0;22.0;0;Spain;Segunda RFEF;4.0;Defensa Central Derecho;Central;Desconocido;Desconocido;Desconocido;Desconocido
-403106;57.14;1.43;66.32;5.6;0.18;3.75;0.6;4.65;0.12;0;1510;0.0;0.24;0;3;0;1.67;56.0;48.24;58;1.97;Javier  Romano Sánchez;21.88;cádiz b;3.75;33;1.55;50.0;2.26;58.51;3.04;https://cdn5.wyscout.com/photos/team/public/g9695_120x120.png;19.07;28.57;0.0;Segunda Division RFEF;79.02;0.36;0.0;['ESP'];4.4;3;right;28;5.07;13.35;1.07;0.06;17.34;2.21;0;0.0;0.54;1.49;0;0.0;47.59;0.12;0.0;0.06;1.91;0.66;2005-08-20;0.12;0.06;65.98;ESP;0.26;1.62;42.5;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;33.33;0.0;17.65;False;Cádiz B;2;0;1.94;9.89;['RW', 'LW'];2.44;0.83;50.0;0;0.06;0;3.4;12.75;Javirro;20.84;13;59.65;0.0;1844a2;85.71;3.81;0.09;0.06;0.36;0;1;0.06;0.0;0.0;1.31;0;RW;9.091;18.94;13.51;0.0;0.18;['Spain'];0.0;0.0;0;34.15;5.66;2005-08-20;0.18;39.39;0.1;2.8;LW;0.0;19.0;0;Spain;Segunda RFEF;4.0;Extremo Derecho;Extremo;Extremo Izquierdo;Extremo;Desconocido;Desconocido
-385835;80.56;0.0;98.46;0.0;0.0;8.14;0.0;0.0;0.0;0;796;0.7;0.0;186;0;0;0.23;72.73;100.0;100;0.0;Rubén Domínguez Cayuela;100.0;cádiz b;0.0;0;0.0;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g9695_120x120.png;0.57;0.0;1.7;Segunda Division RFEF;100.0;0.0;0.0;['ESP'];0.0;0;;9;0.23;12.44;4.64;0.0;17.07;0.0;7;0.0;0.0;1.24;29;0.0;0.0;0.0;0.0;0.0;0.34;0.0;2005-06-08;0.0;0.0;90.07;ESP;0.0;0.0;100.0;0.79;https://cdn5.wyscout.com/reports-img/photo-not-found.png;63.41;0.0;0.0;False;Cádiz B;0;72;3.48;0.0;['GK'];0.0;0.0;0.0;0;0.0;0;3.51;7.46;Rubén Domínguez;26.12;0;80.65;0.87;1844a2;0.0;2.6;0.0;0.0;0.0;3;0;0.0;0.0;7.7;2.37;0;GK;0.0;41.45;0.0;75.86;0.0;['Spain'];0.34;0.079;0;0.0;7.35;2005-06-08;0.0;0.0;0.0;0.0;0;3.28;19.0;0;Spain;Segunda RFEF;4.0;Portero;Portero;Desconocido;Desconocido;Desconocido;Desconocido
-372087;60.71;1.29;86.89;0.75;0.44;18.65;0.27;0.98;0.13;DMF;2027;0.0;1.02;181;0;0;1.07;58.97;68.47;44;0.62;José Ignacio Vizcaíno González;47.17;cádiz b;4.31;14;1.11;43.48;0.27;47.06;0.36;https://cdn5.wyscout.com/photos/team/public/g9695_120x120.png;22.16;0.0;0.0;Segunda Division RFEF;79.55;0.31;0.09;['ESP'];0.91;0;both;26;9.01;33.66;7.9;0.04;41.87;0.27;0;0.0;0.8;8.66;0;0.0;42.86;0.27;0.0;0.09;4.71;0.09;2005-08-04;0.27;0.04;74.23;ESP;0.04;1.85;55.11;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;52.25;0.04;62.5;False;Cádiz B;6;72;9.42;4.35;['LCMF', 'RCMF', 'DMF'];2.09;0.09;83.33;0;0.0;0;9.55;21.49;Nacho Vizcaíno;19.92;21;63.72;0.0;1844a2;90.72;12.96;0.06;0.09;0.71;0;0;0.31;0.0;0.0;6.75;1;LCMF;0.0;34.45;83.33;0.0;0.0;['Spain'];0.0;0.0;2027-06-30;46.81;14.56;2005-08-04;0.0;28.57;0.08;0.58;RCMF;0.0;19.0;10;Spain;Segunda RFEF;4.0;Mediocampista Central Izquierdo;Mediocampista;Mediocampista Central Derecho;Mediocampista;Mediocampista Defensivo;Pivote
-371454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RAMF;39;0.0;0.0;175;0;0;0.0;0.0;0.0;54;0.0;Mathéo Manuel André Sanchez;0.0;san fernando;0.0;3;0.0;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g-12304_120x120.png;0.0;0.0;0.0;0;0.0;0.0;0.0;['FRA'];0.82;0;;1;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2003-03-13;0.0;0.0;0.0;FRA;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;0.0;0.0;0.0;False;San Fernando II;0;65;0.0;0.0;['RW', 'AMF', 'RAMF'];0.0;0.0;0.0;0;0.0;0;0.0;0.0;M. Sanchez;18.52;27;0.0;0.0;000000;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;RW;0.0;0.0;0.0;0.0;0.0;['France'];0.0;0.0;0;0.0;0.0;2003-03-13;0.0;0.0;0.0;0.0;AMF;0.0;22.0;17;France;Segunda RFEF;4.0;Extremo Derecho;Extremo;Mediocampista Ofensivo;Mediapunta;Mediocampista Ofensivo Derecho;Mediapunta
-321081;64.2;0.72;85.71;2.15;0.12;9.67;0.42;2.81;0.0;RAMF;1507;0.0;0.3;0;1;0;0.54;67.03;64.81;22;1.49;Yerai Dávila Fuentes;18.18;san fernando;7.29;25;0.96;0.0;0.96;77.78;1.85;https://cdn5.wyscout.com/photos/team/public/g9706_120x120.png;16.54;23.53;0.0;Segunda Division RFEF;83.62;0.3;0.06;['ESP'];2.05;1;right;25;6.45;28.07;3.76;0.24;33.56;0.78;0;0.0;0.66;5.43;0;0.0;43.93;0.06;0.0;0.36;1.97;0.12;2003-06-18;0.12;0.12;77.76;ESP;0.12;2.17;48.74;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;58.73;0.06;29.03;False;San Fernando;2;0;4.35;6.39;['AMF', 'RCMF', 'RAMF'];1.97;1.02;0.0;0;0.06;0;5.37;22.28;Yerai Dávila;20.77;13;75.56;0.0;000000;93.44;7.29;0.36;1.61;0.84;0;1;0.06;0.0;0.0;2.87;1;AMF;4.0;33.59;30.77;0.0;0.06;['Spain'];0.0;0.0;0;39.39;10.87;2003-06-18;0.06;40.0;0.13;1.49;RCMF;0.0;21.0;13;Spain;Segunda RFEF;4.0;Mediocampista Ofensivo;Mediapunta;Mediocampista Central Derecho;Mediocampista;Mediocampista Ofensivo Derecho;Mediapunta
-292233;61.61;2.3;91.06;0.44;0.2;10.97;0.1;0.59;0.0;LCMF;1837;0.0;0.39;183;2;0;1.03;54.87;54.94;24;0.64;Daniel García Barranco;36.62;san fernando;4.41;13;0.15;12.5;0.49;44.44;0.34;https://cdn5.wyscout.com/photos/team/public/g9706_120x120.png;17.0;50.0;0.0;Segunda Division RFEF;89.25;0.0;0.0;['ESP'];0.84;2;right;24;7.94;25.53;5.49;0.15;31.31;0.15;0;0.0;0.15;5.54;0;0.0;49.15;0.0;0.0;0.0;3.48;0.0;2003-09-30;0.39;0.0;80.59;ESP;0.04;0.33;48.13;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;42.86;0.0;42.86;False;San Fernando;8;73;5.85;2.89;['RCMF', 'LDMF', 'LCMF'];1.03;0.1;0.0;0;0.0;1;5.34;20.53;Dani García;21.07;23;67.89;0.0;000000;97.78;8.38;0.22;0.0;0.1;0;0;0.1;0.05;0.0;3.87;0;RCMF;15.385;40.53;0.0;0.0;0.1;['Spain'];0.0;0.0;2025-06-30;28.57;12.05;2003-09-30;0.1;38.46;0.02;0.44;LDMF;0.0;21.0;20;Spain;Segunda RFEF;4.0;Mediocampista Central Derecho;Mediocampista;Mediocampista Defensivo Izquierdo;Pivote;Mediocampista Central Izquierdo;Mediocampista
-140680;48.72;1.51;63.16;1.82;0.0;3.01;0.27;2.09;0.12;0;2330;0.0;0.15;183;9;0;1.08;67.44;59.26;99;2.01;Marcos Denia Díaz;22.22;cádiz b;4.94;52;0.5;25.0;1.93;51.06;1.04;https://cdn5.wyscout.com/photos/team/public/g9695_120x120.png;20.63;44.44;0.0;Segunda Division RFEF;73.57;0.23;0.0;['ESP'];6.66;9;right;29;3.13;14.18;1.16;0.12;16.38;0.7;0;0.27;0.39;1.66;0;0.0;31.52;0.0;0.0;0.46;6.26;0.15;2004-03-23;0.35;0.0;68.87;ESP;0.26;1.11;31.46;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;50.0;0.04;25.93;False;Cádiz B;9;0;1.48;6.37;['CF'];0.77;0.35;0.0;0;0.0;0;1.58;10.93;Marcos Denia;16.38;0;48.78;0.0;1844a2;89.06;3.01;0.16;0.12;0.66;0;0;0.23;0.0;0.0;1.04;1;CF;17.308;30.45;16.67;0.0;0.35;['Spain'];0.0;0.0;2027-06-30;25.0;4.4;2004-03-23;0.35;44.23;0.04;2.97;0;0.0;21.0;0;Spain;Segunda RFEF;4.0;Delantero Centro;Delantero;Desconocido;Desconocido;Desconocido;Desconocido
-89866;58.62;0.97;68.13;4.52;0.42;8.07;1.11;4.17;0.77;0;1294;0.0;0.35;0;0;0;0.9;56.76;55.56;64;1.95;Peter Chikola;18.42;cádiz b;4.24;28;2.36;20.0;1.74;53.85;3.13;https://cdn5.wyscout.com/photos/team/public/g9695_120x120.png;21.35;36.11;0.0;Segunda Division RFEF;81.71;0.35;0.0;['ZAM'];1.31;0;left;23;6.26;17.87;1.81;0.14;22.67;0.63;0;0.14;0.77;2.57;0;0.0;34.67;0.21;0.0;0.35;2.64;0.56;2003-01-24;0.28;0.07;71.47;ZAM;0.09;1.82;37.79;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;30.77;0.14;37.78;False;Cádiz B;4;0;3.96;10.43;['LW', 'RW'];3.06;2.5;33.33;0;0.0;0;5.01;14.33;P. Chikola;18.82;26;70.83;0.0;1844a2;96.72;6.61;0.18;0.42;0.63;0;0;0.0;0.0;0.0;2.99;2;LW;0.0;27.92;44.44;0.0;0.0;['Zambia'];0.0;0.0;0;47.73;6.33;2003-01-24;0.0;25.0;0.13;1.74;RW;0.0;22.0;0;Zambia;Segunda RFEF;4.0;Extremo Izquierdo;Extremo;Extremo Derecho;Extremo;Desconocido;Desconocido
-648360;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;0.0;0.0;0;0;0;0.0;0.0;0.0;58;0.0;Javier Barrera Vilariño;0.0;izarra;0.0;2;0.0;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g9825_120x120.png;0.0;0.0;0.0;Segunda Division RFEF;0.0;0.0;0.0;['ESP'];0.05;0;;2;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2005-01-01;0.0;0.0;0.0;ESP;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;0.0;0.0;0.0;False;Izarra;0;0;15.0;0.0;['RCMF', 'RCMF3'];0.0;0.0;0.0;0;0.0;0;0.0;0.0;Javier Barrera;20.35;41;0.0;0.0;0000FF;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;RCMF;0.0;29.33;0.0;0.0;0.0;['Spain'];0.0;0.0;0;0.0;0.0;2005-01-01;0.0;0.0;0.0;0.0;RCMF3;0.0;20.0;0;Spain;Segunda RFEF;2.0;Mediocampista Central Derecho;Mediocampista;Desconocido;Desconocido;Desconocido;Desconocido
-230133;54.41;3.02;55.88;1.56;0.05;3.54;0.68;1.82;0.21;AMF;1729;0.0;0.05;0;2;0;1.51;60.0;50.46;42;0.83;Garat Arano Otxotorena;32.43;izarra;3.96;16;1.04;0.0;2.03;53.33;2.08;https://cdn5.wyscout.com/photos/team/public/g9825_120x120.png;29.36;16.67;0.0;Segunda Division RFEF;74.07;0.05;0.0;['ESP'];1.49;2;right;28;5.67;12.65;1.41;0.16;16.03;1.72;0;0.0;0.31;2.08;0;0.0;33.33;0.1;0.0;0.0;7.7;0.16;2000-03-20;0.42;0.0;65.58;ESP;0.08;0.75;37.06;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;40.74;0.0;30.0;False;Izarra;8;0;2.69;9.53;['CF', 'RAMF', 'AMF'];1.87;0.31;50.0;0;0.0;0;2.6;8.54;Garat Arano;17.3;19;64.0;0.0;0000FF;88.16;5.0;0.21;0.0;0.36;0;0;0.16;0.0;0.0;1.98;0;CF;12.5;22.01;33.33;0.0;0.1;['Spain'];0.0;0.0;0;33.33;5.31;2000-03-20;0.1;37.5;0.04;1.77;RAMF;0.0;25.0;15;Spain;Segunda RFEF;2.0;Delantero Centro;Delantero;Mediocampista Ofensivo Derecho;Mediapunta;Mediocampista Ofensivo;Mediapunta
-230102;69.17;0.0;98.18;0.0;0.0;13.79;0.0;0.0;0.0;0;783;-0.61;0.11;0;0;0;0.11;58.93;100.0;100;0.0;Mikel Aldave Latienda;100.0;izarra;0.0;0;0.0;0.0;0.23;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g9825_120x120.png;0.69;0.0;1.38;Segunda Division RFEF;98.55;0.0;0.0;['ESP'];0.0;0;right;8;0.11;7.93;12.3;0.0;20.23;0.0;10;0.0;0.0;6.44;35;0.0;100.0;0.0;0.0;0.0;0.46;0.0;2001-06-06;0.11;0.0;78.41;ESP;0.0;0.0;100.0;1.15;https://cdn5.wyscout.com/reports-img/photo-not-found.png;65.42;0.0;0.0;False;Izarra;1;0;2.57;0.11;['GK'];0.57;0.0;0.0;0;0.0;0;8.74;10.0;Mikel Aldave;47.87;0;88.16;1.08;0000FF;0.0;1.95;0.0;0.0;0.0;2;0;0.0;0.0;9.39;1.84;0;GK;0.0;57.92;0.0;71.43;0.0;['Spain'];0.46;-0.07;2025-06-30;0.0;6.32;2001-06-06;0.0;0.0;0.0;0.0;0;4.02;23.0;0;Spain;Segunda RFEF;2.0;Portero;Portero;Desconocido;Desconocido;Desconocido;Desconocido
-283139;67.5;0.78;69.61;5.16;0.16;6.25;1.48;4.84;0.31;LAMF;1152;0.0;0.16;0;3;0;1.41;67.86;67.16;48;1.95;Pablo Lopez Gomez;5.56;valencia mestalla;7.89;25;2.27;0.0;2.81;53.03;3.59;https://cdn5.wyscout.com/photos/team/public/g30763_120x120.png;18.28;41.67;0.0;0;83.74;0.23;0.0;['ESP'];2.12;2;unknown;22;5.23;22.58;1.8;0.16;27.89;0.78;0;0.08;0.31;2.19;0;100.0;42.52;0.0;100.0;0.63;1.41;0.47;2006-03-27;0.08;0.08;75.07;ESP;0.17;2.07;44.87;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;34.78;0.16;41.3;False;Valencia U20;1;0;5.15;9.92;['LW', 'RW', 'LAMF'];4.06;2.81;0.0;1;0.08;0;3.91;21.48;Pablo López;17.65;15;82.0;0.0;000000;90.1;6.72;0.26;2.97;1.88;0;1;0.0;0.0;0.0;3.05;2;LW;12.0;21.68;40.0;0.0;0.23;['Spain'];0.0;0.0;0;50.0;7.97;2006-03-27;0.16;32.0;0.16;1.41;RW;0.0;19.0;13;Spain;Segunda RFEF;3.0;Extremo Izquierdo;Extremo;Extremo Derecho;Extremo;Mediocampista Ofensivo Izquierdo;Mediapunta
-705183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;18;0.0;0.0;171;0;0;0.0;0.0;0.0;100;0.0;Ryan Arshia Ghorbani;0.0;cornellà;0.0;0;0.0;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g11768_120x120.png;0.0;0.0;0.0;Segunda Division RFEF;0.0;0.0;0.0;['IRN'];0.0;0;;1;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2005-04-07;0.0;0.0;0.0;IRN;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;0.0;0.0;0.0;False;Cornellà;0;0;0.0;0.0;['RW'];0.0;0.0;0.0;0;0.0;0;0.0;0.0;R. Ghorbani;11.24;0;0.0;0.0;008000;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;RW;0.0;0.0;0.0;0.0;0.0;['Iran'];0.0;0.0;0;0.0;0.0;2005-04-07;0.0;0.0;0.0;0.0;0;0.0;20.0;0;Iran;Segunda RFEF;3.0;Extremo Derecho;Extremo;Desconocido;Desconocido;Desconocido;Desconocido
-666561;100.0;2.29;60.0;3.44;0.0;1.72;0.57;3.44;0.0;0;157;0.0;0.0;0;0;0;0.57;100.0;90.0;52;2.29;Ruben Aguilar Porcel;36.36;espanyol b;3.44;4;2.29;0.0;1.72;66.67;1.72;https://cdn5.wyscout.com/photos/team/public/2526_120x120.png;21.78;0.0;0.0;Segunda Division RFEF;92.86;0.57;0.0;['ESP'];0.37;0;;3;5.73;8.03;0.0;0.57;9.75;1.72;0;0.0;0.0;0.57;0;0.0;42.86;0.0;0.0;0.0;6.31;0.0;2006-01-01;0.0;0.0;82.35;ESP;0.21;0.36;55.26;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;0.0;0.0;33.33;False;Espanyol B;0;0;1.82;8.03;['CF', 'AMF'];1.15;0.0;0.0;0;0.0;0;0.57;6.31;R. Aguilar Porcel;14.19;47;100.0;0.0;0000FF;83.33;6.88;0.91;0.0;0.57;0;0;0.57;0.0;0.0;1.15;0;CF;0.0;0.0;33.33;0.0;0.0;['Spain'];0.0;0.0;0;0.0;2.87;2006-01-01;0.0;25.0;0.21;3.44;AMF;0.0;19.0;0;Spain;Segunda RFEF;3.0;Delantero Centro;Delantero;Mediocampista Ofensivo;Mediapunta;Desconocido;Desconocido
-664745;86.67;1.68;65.38;4.63;0.0;6.31;0.0;4.63;0.0;0;214;0.0;0.0;0;0;0;2.1;80.0;50.0;65;1.68;Jan Peries Duran;25.0;espanyol b;4.63;4;0.0;0.0;0.84;81.82;2.52;https://cdn5.wyscout.com/photos/team/public/2526_120x120.png;21.03;0.0;0.0;Segunda Division RFEF;88.68;0.42;0.0;['ESP'];0.38;0;;4;4.21;22.29;1.26;0.0;25.65;2.1;0;0.0;1.26;2.1;0;0.0;64.29;0.0;0.0;0.0;3.36;0.84;2007-01-01;0.42;0.0;80.33;ESP;0.16;0.22;54.0;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;66.67;0.0;16.67;False;Espanyol B;1;0;3.06;11.78;['RW', 'RAMF'];2.94;0.42;0.0;0;0.0;0;3.36;14.3;J. Peries Duran;16.62;28;75.0;0.0;0000FF;100.0;4.21;0.0;0.0;1.68;0;0;0.42;0.0;0.0;2.1;0;RW;0.0;22.13;20.0;0.0;0.0;['Spain'];0.0;0.0;0;28.57;10.93;2007-01-01;0.0;25.0;0.09;2.1;RAMF;0.0;18.0;0;Spain;Segunda RFEF;3.0;Extremo Derecho;Extremo;Mediocampista Ofensivo Derecho;Mediapunta;Desconocido;Desconocido
-626793;68.04;1.25;79.83;3.46;0.67;9.32;1.44;3.17;0.38;0;937;0.0;0.1;0;0;0;1.44;71.79;65.06;75;0.29;José Ángel;39.29;espanyol b;4.51;3;2.11;0.0;1.44;47.22;3.84;https://cdn5.wyscout.com/photos/team/public/2526_120x120.png;21.8;0.0;0.0;Segunda Division RFEF;87.15;0.48;0.1;['ESP'];0.14;0;;12;7.97;23.92;2.79;0.19;30.06;3.75;0;0.0;0.96;3.75;0;0.0;38.89;0.0;0.0;0.0;2.69;0.86;2006-01-01;0.38;0.0;77.96;ESP;0.01;1.17;50.66;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;44.83;0.19;40.0;False;Espanyol B;4;0;5.64;8.64;['RB', 'RB5'];3.75;0.1;0.0;0;0.0;0;6.53;21.42;J. Ángel;21.32;17;79.41;0.0;0000FF;95.74;9.32;0.28;0.0;0.77;0;0;0.1;0.0;0.0;3.94;2;RB;0.0;40.98;41.03;0.0;0.0;['Spain'];0.0;0.0;0;48.72;11.43;2006-01-01;0.0;0.0;0.11;1.34;RB5;0.0;19.0;0;Spain;Segunda RFEF;3.0;Lateral Derecho;Lateral;Desconocido;Desconocido;Desconocido;Desconocido
